HOG	OG	Gene Tree Parent Clade	Auxenochlorella_protothecoides	Chlorella_A99	Chlorella_KRBP	Chlorella_Sorokiniana1602	Chlorella_VariabilisNC64A	Chlorella_Vulgaris2111P	Coccomyxa_SubellipsoideaC169	Micractinium_SAG24180	Scenedesmus_NREL	Scenedesmus_PABB004
N7.HOG0004993	OG0003279	n5					XP_005851984.1 hypothetical protein CHLNCDRAFT_132888 [Chlorella variabilis]	KAI3429240.1 hypothetical protein D9Q98_005339 [Chlorella vulgaris]				
N7.HOG0004994	OG0003280	n0					XP_005849417.1 hypothetical protein CHLNCDRAFT_143939 [Chlorella variabilis], XP_005849971.1 expressed protein [Chlorella variabilis], XP_005846495.1 hypothetical protein CHLNCDRAFT_53218 [Chlorella variabilis]	KAI3435785.1 hypothetical protein D9Q98_001843 [Chlorella vulgaris]				
N7.HOG0004995	OG0003282	n4					XP_005845005.1 hypothetical protein CHLNCDRAFT_138459 [Chlorella variabilis]	KAI3431587.1 hypothetical protein D9Q98_004637 [Chlorella vulgaris]				
N7.HOG0004996	OG0003282	n7						KAI3431586.1 hypothetical protein D9Q98_004636 [Chlorella vulgaris]				
N7.HOG0004997	OG0003283	n0					XP_005845982.1 hypothetical protein CHLNCDRAFT_136024 [Chlorella variabilis]	KAI3431325.1 hypothetical protein D9Q98_004383 [Chlorella vulgaris]				
N7.HOG0004998	OG0003284	n0					XP_005849311.1 hypothetical protein CHLNCDRAFT_143647 [Chlorella variabilis], XP_005847518.1 expressed protein [Chlorella variabilis]	KAI3428443.1 hypothetical protein D9Q98_007270 [Chlorella vulgaris]				
N7.HOG0004999	OG0003285	n0					XP_005847421.1 hypothetical protein CHLNCDRAFT_134300 [Chlorella variabilis]	KAI3428644.1 hypothetical protein D9Q98_007467 [Chlorella vulgaris]				
N7.HOG0005000	OG0003286	n0					XP_005847276.1 hypothetical protein CHLNCDRAFT_52520 [Chlorella variabilis], XP_005847275.1 hypothetical protein CHLNCDRAFT_134309 [Chlorella variabilis]	KAI3428629.1 hypothetical protein D9Q98_007452 [Chlorella vulgaris]				
N7.HOG0005001	OG0003287	n0					XP_005847281.1 hypothetical protein CHLNCDRAFT_134324 [Chlorella variabilis]	KAI3423530.1 hypothetical protein D9Q98_010710_ partial [Chlorella vulgaris], KAI3428580.1 hypothetical protein D9Q98_007402 [Chlorella vulgaris], KAI3423531.1 hypothetical protein D9Q98_010711 [Chlorella vulgaris]				
N7.HOG0005002	OG0003288	n0					XP_005848313.1 hypothetical protein CHLNCDRAFT_22194 [Chlorella variabilis]	KAI3426337.1 hypothetical protein D9Q98_008710 [Chlorella vulgaris]				
N7.HOG0005003	OG0003289	n0						KAI3426317.1 hypothetical protein D9Q98_008690 [Chlorella vulgaris]				
N7.HOG0005004	OG0003290	n0					XP_005848443.1 hypothetical protein CHLNCDRAFT_144809 [Chlorella variabilis]	KAI3426212.1 hypothetical protein D9Q98_008588 [Chlorella vulgaris]				
N7.HOG0005005	OG0003291	n0					XP_005848323.1 hypothetical protein CHLNCDRAFT_51884 [Chlorella variabilis]	KAI3426359.1 hypothetical protein D9Q98_008731 [Chlorella vulgaris]				
N7.HOG0005006	OG0003292	n0					XP_005848260.1 hypothetical protein CHLNCDRAFT_144840 [Chlorella variabilis]	KAI3426232.1 hypothetical protein D9Q98_008608 [Chlorella vulgaris]				
N7.HOG0005007	OG0003293	n1					XP_005850090.1 hypothetical protein CHLNCDRAFT_142147 [Chlorella variabilis], XP_005845391.1 hypothetical protein CHLNCDRAFT_136932 [Chlorella variabilis]	KAI3436276.1 hypothetical protein D9Q98_002329 [Chlorella vulgaris]				
N7.HOG0005008	OG0003293	n4					XP_005848484.1 hypothetical protein CHLNCDRAFT_144919 [Chlorella variabilis]	KAI3426297.1 hypothetical protein D9Q98_008670 [Chlorella vulgaris]				
N7.HOG0005009	OG0003294	n0					XP_005848369.1 hypothetical protein CHLNCDRAFT_145121 [Chlorella variabilis], XP_005848372.1 hypothetical protein CHLNCDRAFT_145125 [Chlorella variabilis], XP_005848370.1 hypothetical protein CHLNCDRAFT_57678 [Chlorella variabilis]	KAI3426463.1 hypothetical protein D9Q98_008830 [Chlorella vulgaris]				
N7.HOG0005010	OG0003295	n0					XP_005845240.1 hypothetical protein CHLNCDRAFT_137518 [Chlorella variabilis]	KAI3424933.1 hypothetical protein D9Q98_008317 [Chlorella vulgaris], KAI3424934.1 hypothetical protein D9Q98_008317 [Chlorella vulgaris]				
N7.HOG0005011	OG0003296	n0					XP_005846657.1 hypothetical protein CHLNCDRAFT_53041 [Chlorella variabilis]	KAI3425003.1 hypothetical protein D9Q98_008384 [Chlorella vulgaris]				
N7.HOG0005012	OG0003297	n0					XP_005851405.1 hypothetical protein CHLNCDRAFT_137662 [Chlorella variabilis]	KAI3433819.1 hypothetical protein D9Q98_003623 [Chlorella vulgaris], KAI3433825.1 hypothetical protein D9Q98_003629 [Chlorella vulgaris]				
N7.HOG0005013	OG0003298	n0					XP_005843510.1 hypothetical protein CHLNCDRAFT_141046 [Chlorella variabilis]	KAI3426928.1 hypothetical protein D9Q98_006872 [Chlorella vulgaris]				
N7.HOG0005014	OG0003299	n2					XP_005848915.1 hypothetical protein CHLNCDRAFT_144348 [Chlorella variabilis]	KAI3427045.1 hypothetical protein D9Q98_006986 [Chlorella vulgaris]				
N7.HOG0005015	OG0003300	n0					XP_005848645.1 hypothetical protein CHLNCDRAFT_144190 [Chlorella variabilis]	KAI3427169.1 hypothetical protein D9Q98_007106 [Chlorella vulgaris]				
N7.HOG0005016	OG0003301	n0					XP_005850659.1 hypothetical protein CHLNCDRAFT_140686 [Chlorella variabilis]	KAI3436647.1 hypothetical protein D9Q98_006063 [Chlorella vulgaris]				
N7.HOG0005017	OG0003302	n0						KAI3428276.1 hypothetical protein D9Q98_006655 [Chlorella vulgaris]				
N7.HOG0005018	OG0003303	n0					XP_005847903.1 hypothetical protein CHLNCDRAFT_22681 [Chlorella variabilis]	KAI3437848.1 hypothetical protein D9Q98_000294 [Chlorella vulgaris]				
N7.HOG0005019	OG0003304	n0						KAI3438300.1 hypothetical protein D9Q98_000734 [Chlorella vulgaris]				
N7.HOG0005020	OG0003305	n0					XP_005842668.1 hypothetical protein CHLNCDRAFT_16014_ partial [Chlorella variabilis], XP_005846876.1 hypothetical protein CHLNCDRAFT_134709_ partial [Chlorella variabilis]	KAI3438243.1 hypothetical protein D9Q98_000680 [Chlorella vulgaris]				
N7.HOG0005021	OG0003306	n3					XP_005849450.1 hypothetical protein CHLNCDRAFT_20902 [Chlorella variabilis]	KAI3438398.1 hypothetical protein D9Q98_000830 [Chlorella vulgaris]				
N7.HOG0005022	OG0003306	n5					XP_005849451.1 hypothetical protein CHLNCDRAFT_20865_ partial [Chlorella variabilis]	KAI3438399.1 hypothetical protein D9Q98_000831 [Chlorella vulgaris]				
N7.HOG0005023	OG0003307	n0					XP_005846930.1 hypothetical protein CHLNCDRAFT_12006_ partial [Chlorella variabilis]	KAI3438107.1 hypothetical protein D9Q98_000548 [Chlorella vulgaris]				
N7.HOG0005024	OG0003308	n2					XP_005847209.1 hypothetical protein CHLNCDRAFT_135026 [Chlorella variabilis]	KAI3437946.1 hypothetical protein D9Q98_000390 [Chlorella vulgaris]				
N7.HOG0005025	OG0003309	n2						KAI3433392.1 hypothetical protein D9Q98_003208 [Chlorella vulgaris]				
N7.HOG0005026	OG0003309	n4					XP_005851301.1 hypothetical protein CHLNCDRAFT_138123 [Chlorella variabilis]	KAI3433393.1 hypothetical protein D9Q98_003209 [Chlorella vulgaris]				
N7.HOG0005027	OG0003310	n4						KAI3435712.1 hypothetical protein D9Q98_001770 [Chlorella vulgaris]				
N7.HOG0005028	OG0003310	n5						KAI3435714.1 hypothetical protein D9Q98_001772 [Chlorella vulgaris]				
N7.HOG0005029	OG0003311	n0					XP_005845413.1 hypothetical protein CHLNCDRAFT_58600 [Chlorella variabilis]	KAI3436216.1 hypothetical protein D9Q98_002270 [Chlorella vulgaris], KAI3436217.1 hypothetical protein D9Q98_002271 [Chlorella vulgaris]				
N7.HOG0005030	OG0003312	n0					XP_005846250.1 hypothetical protein CHLNCDRAFT_135546 [Chlorella variabilis]	KAI3435931.1 hypothetical protein D9Q98_001989 [Chlorella vulgaris]				
N7.HOG0005031	OG0003313	n0					XP_005846287.1 hypothetical protein CHLNCDRAFT_135634 [Chlorella variabilis]	KAI3435853.1 hypothetical protein D9Q98_001911 [Chlorella vulgaris]				
N7.HOG0005032	OG0003314	n2					XP_005846529.1 hypothetical protein CHLNCDRAFT_17921_ partial [Chlorella variabilis]	KAI3435668.1 hypothetical protein D9Q98_001726 [Chlorella vulgaris]				
N7.HOG0005033	OG0003314	n5					XP_005846372.1 hypothetical protein CHLNCDRAFT_15558_ partial [Chlorella variabilis]					
N7.HOG0005034	OG0003315	n0					XP_005843018.1 hypothetical protein CHLNCDRAFT_141692 [Chlorella variabilis]	KAI3436357.1 hypothetical protein D9Q98_002410 [Chlorella vulgaris], KAI3430211.1 hypothetical protein D9Q98_004809 [Chlorella vulgaris]				
N7.HOG0005035	OG0003316	n0					XP_005851712.1 hypothetical protein CHLNCDRAFT_49399 [Chlorella variabilis]	KAI3429360.1 hypothetical protein D9Q98_005455 [Chlorella vulgaris]				
N7.HOG0005036	OG0003317	n0					XP_005851768.1 hypothetical protein CHLNCDRAFT_56500 [Chlorella variabilis]	KAI3429480.1 hypothetical protein D9Q98_005571 [Chlorella vulgaris]				
N7.HOG0005037	OG0003318	n0					XP_005851934.1 hypothetical protein CHLNCDRAFT_133589 [Chlorella variabilis]	KAI3429812.1 hypothetical protein D9Q98_010125 [Chlorella vulgaris], KAI3429810.1 hypothetical protein D9Q98_010123 [Chlorella vulgaris]				
N7.HOG0005038	OG0003319	n2					XP_005845127.1 hypothetical protein CHLNCDRAFT_137523 [Chlorella variabilis]	KAI3424936.1 hypothetical protein D9Q98_008319 [Chlorella vulgaris]				
N7.HOG0005039	OG0003319	n5					XP_005852104.1 hypothetical protein CHLNCDRAFT_13941_ partial [Chlorella variabilis]					
N7.HOG0005040	OG0003320	n0					XP_005848823.1 hypothetical protein CHLNCDRAFT_144129 [Chlorella variabilis]	KAI3427224.1 hypothetical protein D9Q98_007159 [Chlorella vulgaris]				
N7.HOG0005041	OG0003321	n0					XP_005843591.1 hypothetical protein CHLNCDRAFT_37352 [Chlorella variabilis]	KAI3432681.1 hypothetical protein D9Q98_004224 [Chlorella vulgaris]				
N7.HOG0005042	OG0003322	n0					XP_005851549.1 hypothetical protein CHLNCDRAFT_138010 [Chlorella variabilis]	KAI3433498.1 hypothetical protein D9Q98_003310 [Chlorella vulgaris]				
N7.HOG0005043	OG0003323	n0					XP_005844021.1 hypothetical protein CHLNCDRAFT_139561 [Chlorella variabilis], XP_005843359.1 expressed protein [Chlorella variabilis], XP_005851927.1 expressed protein [Chlorella variabilis], XP_005847633.1 expressed protein [Chlorella variabilis], XP_005851815.1 expressed protein [Chlorella variabilis], XP_005845546.1 expressed protein [Chlorella variabilis], XP_005851814.1 expressed protein [Chlorella variabilis], XP_005843982.1 expressed protein [Chlorella variabilis], XP_005851463.1 hypothetical protein CHLNCDRAFT_137820 [Chlorella variabilis]					
N7.HOG0005044	OG0003324	n1					XP_005845430.1 hypothetical protein CHLNCDRAFT_137046 [Chlorella variabilis]	KAI3436186.1 hypothetical protein D9Q98_002241 [Chlorella vulgaris]				
N7.HOG0005045	OG0003324	n3					XP_005843686.1 hypothetical protein CHLNCDRAFT_140093 [Chlorella variabilis], XP_005843687.1 hypothetical protein CHLNCDRAFT_55043 [Chlorella variabilis]	KAI3424286.1 hypothetical protein D9Q98_009841 [Chlorella vulgaris]				
N7.HOG0005046	OG0003325	n1					XP_005844410.1 hypothetical protein CHLNCDRAFT_139079 [Chlorella variabilis]	KAI3432821.1 hypothetical protein D9Q98_010405 [Chlorella vulgaris], KAI3432826.1 hypothetical protein D9Q98_010410 [Chlorella vulgaris]				
N7.HOG0005047	OG0003325	n3					XP_005844413.1 hypothetical protein CHLNCDRAFT_139086 [Chlorella variabilis], XP_005844318.1 hypothetical protein CHLNCDRAFT_139065 [Chlorella variabilis], XP_005844412.1 hypothetical protein CHLNCDRAFT_58911 [Chlorella variabilis], XP_005844328.1 hypothetical protein CHLNCDRAFT_58912 [Chlorella variabilis], XP_005844382.1 hypothetical protein CHLNCDRAFT_58892 [Chlorella variabilis]	KAI3432817.1 hypothetical protein D9Q98_010401 [Chlorella vulgaris]				
N7.HOG0005048	OG0003326	n0					XP_005844525.1 hypothetical protein CHLNCDRAFT_138922 [Chlorella variabilis]	KAI3430274.1 hypothetical protein D9Q98_004870 [Chlorella vulgaris]				
N7.HOG0005049	OG0003327	n0					XP_005848012.1 hypothetical protein CHLNCDRAFT_52184 [Chlorella variabilis], XP_005848179.1 hypothetical protein CHLNCDRAFT_52186 [Chlorella variabilis]	KAI3437597.1 hypothetical protein D9Q98_000050 [Chlorella vulgaris], KAI3437598.1 hypothetical protein D9Q98_000051 [Chlorella vulgaris]				
N7.HOG0005050	OG0003328	n0					XP_005851099.1 hypothetical protein CHLNCDRAFT_49810 [Chlorella variabilis]	KAI3433822.1 hypothetical protein D9Q98_003626 [Chlorella vulgaris], KAI3433849.1 hypothetical protein D9Q98_003652 [Chlorella vulgaris]				
N7.HOG0005051	OG0003329	n0					XP_005852050.1 expressed protein [Chlorella variabilis]	KAI3429361.1 hypothetical protein D9Q98_005456 [Chlorella vulgaris]				
N7.HOG0005052	OG0003330	n0						KAI3431819.1 hypothetical protein D9Q98_010572 [Chlorella vulgaris], KAI3423306.1 hypothetical protein D9Q98_010675 [Chlorella vulgaris], KAI3431823.1 hypothetical protein D9Q98_010576 [Chlorella vulgaris], KAI3431822.1 hypothetical protein D9Q98_010575 [Chlorella vulgaris], KAI3423307.1 hypothetical protein D9Q98_010676 [Chlorella vulgaris], KAI3423305.1 hypothetical protein D9Q98_010674 [Chlorella vulgaris], KAI3425365.1 hypothetical protein D9Q98_009129 [Chlorella vulgaris], KAI3425384.1 hypothetical protein D9Q98_009148 [Chlorella vulgaris], KAI3431824.1 hypothetical protein D9Q98_010577_ partial [Chlorella vulgaris]				
N7.HOG0005053	OG0003331	n0						KAI3433807.1 hypothetical protein D9Q98_003611 [Chlorella vulgaris], KAI3433848.1 hypothetical protein D9Q98_003651 [Chlorella vulgaris], KAI3433815.1 hypothetical protein D9Q98_003619 [Chlorella vulgaris], KAI3433806.1 hypothetical protein D9Q98_003610 [Chlorella vulgaris], KAI3423996.1 hypothetical protein D9Q98_009829 [Chlorella vulgaris], KAI3429304.1 hypothetical protein D9Q98_005399 [Chlorella vulgaris], KAI3432580.1 hypothetical protein D9Q98_004129 [Chlorella vulgaris], KAI3432581.1 hypothetical protein D9Q98_004130 [Chlorella vulgaris], KAI3432582.1 hypothetical protein D9Q98_004131 [Chlorella vulgaris]				
N7.HOG0005054	OG0003332	n0						KAI3432695.1 hypothetical protein D9Q98_004238 [Chlorella vulgaris], KAI3432694.1 hypothetical protein D9Q98_004237 [Chlorella vulgaris], KAI3432711.1 hypothetical protein D9Q98_004254 [Chlorella vulgaris], KAI3432713.1 hypothetical protein D9Q98_004256 [Chlorella vulgaris], KAI3432712.1 hypothetical protein D9Q98_004255 [Chlorella vulgaris], KAI3432701.1 hypothetical protein D9Q98_004244 [Chlorella vulgaris], KAI3432704.1 hypothetical protein D9Q98_004247 [Chlorella vulgaris], KAI3432708.1 hypothetical protein D9Q98_004251 [Chlorella vulgaris], KAI3432698.1 hypothetical protein D9Q98_004241 [Chlorella vulgaris]				
N7.HOG0005055	OG0003333	n0						KAI3436171.1 hypothetical protein D9Q98_002227 [Chlorella vulgaris]				
N7.HOG0005056	OG0003348	n0					XP_005844187.1 hypothetical protein CHLNCDRAFT_139348 [Chlorella variabilis]	KAI3432284.1 hypothetical protein D9Q98_003844 [Chlorella vulgaris]				
N7.HOG0005057	OG0003349	n0						KAI3434667.1 hypothetical protein D9Q98_002731 [Chlorella vulgaris]				
N7.HOG0005058	OG0003350	n0					XP_005849415.1 hypothetical protein CHLNCDRAFT_143934 [Chlorella variabilis]	KAI3434632.1 hypothetical protein D9Q98_002699 [Chlorella vulgaris]				
N7.HOG0005059	OG0003351	n0					XP_005846895.1 hypothetical protein CHLNCDRAFT_134758 [Chlorella variabilis]	KAI3438198.1 hypothetical protein D9Q98_000635 [Chlorella vulgaris]				
N7.HOG0005060	OG0003352	n0					XP_005843932.1 hypothetical protein CHLNCDRAFT_54824 [Chlorella variabilis]	KAI3431517.1 hypothetical protein D9Q98_004567 [Chlorella vulgaris]				
N7.HOG0005061	OG0003354	n0					XP_005843921.1 hypothetical protein CHLNCDRAFT_27549_ partial [Chlorella variabilis]	KAI3428210.1 hypothetical protein D9Q98_006590 [Chlorella vulgaris]				
N7.HOG0005062	OG0003355	n0						KAI3436772.1 hypothetical protein D9Q98_006184 [Chlorella vulgaris]				
N7.HOG0005063	OG0003356	n0					XP_005846911.1 hypothetical protein CHLNCDRAFT_134799 [Chlorella variabilis]	KAI3438157.1 hypothetical protein D9Q98_000595 [Chlorella vulgaris]				
N7.HOG0005064	OG0003357	n0					XP_005849205.1 expressed protein [Chlorella variabilis]	KAI3434651.1 hypothetical protein D9Q98_002716 [Chlorella vulgaris]				
N7.HOG0005065	OG0003358	n0					XP_005849212.1 hypothetical protein CHLNCDRAFT_57448 [Chlorella variabilis]	KAI3434631.1 hypothetical protein D9Q98_002698 [Chlorella vulgaris]				
N7.HOG0005066	OG0003359	n0						KAI3438181.1 hypothetical protein D9Q98_000618 [Chlorella vulgaris]				
N7.HOG0005067	OG0003360	n0						KAI3438199.1 hypothetical protein D9Q98_000636 [Chlorella vulgaris]				
N7.HOG0005068	OG0003361	n0					XP_005846902.1 hypothetical protein CHLNCDRAFT_14368_ partial [Chlorella variabilis]	KAI3438186.1 hypothetical protein D9Q98_000623 [Chlorella vulgaris]				
N7.HOG0005069	OG0003362	n0					XP_005849418.1 hypothetical protein CHLNCDRAFT_143940 [Chlorella variabilis], XP_005849416.1 hypothetical protein CHLNCDRAFT_12398_ partial [Chlorella variabilis]	KAI3434630.1 hypothetical protein D9Q98_002697 [Chlorella vulgaris]				
N7.HOG0005070	OG0003363	n0					XP_005845670.1 hypothetical protein CHLNCDRAFT_25702 [Chlorella variabilis]					
N7.HOG0005071	OG0003364	n0					XP_005845520.1 hypothetical protein CHLNCDRAFT_136618 [Chlorella variabilis]	KAI3423407.1 hypothetical protein D9Q98_010624 [Chlorella vulgaris]				
N7.HOG0005072	OG0003365	n0					XP_005845578.1 hypothetical protein CHLNCDRAFT_11505_ partial [Chlorella variabilis]	KAI3424084.1 hypothetical protein D9Q98_009446 [Chlorella vulgaris]				
N7.HOG0005073	OG0003366	n0					XP_005845669.1 hypothetical protein CHLNCDRAFT_136728 [Chlorella variabilis]	KAI3424112.1 hypothetical protein D9Q98_009473 [Chlorella vulgaris]				
N7.HOG0005074	OG0003367	n0					XP_005844272.1 hypothetical protein CHLNCDRAFT_59012 [Chlorella variabilis]	KAI3432295.1 hypothetical protein D9Q98_003855 [Chlorella vulgaris]				
N7.HOG0005075	OG0003368	n0					XP_005845516.1 hypothetical protein CHLNCDRAFT_136605 [Chlorella variabilis]	KAI3423421.1 hypothetical protein D9Q98_010637 [Chlorella vulgaris]				
N7.HOG0005076	OG0003369	n0					XP_005851284.1 hypothetical protein CHLNCDRAFT_18995 [Chlorella variabilis]	KAI3433434.1 hypothetical protein D9Q98_003249 [Chlorella vulgaris]				
N7.HOG0005077	OG0003370	n0					XP_005848478.1 hypothetical protein CHLNCDRAFT_144896 [Chlorella variabilis], XP_005845120.1 hypothetical protein CHLNCDRAFT_48296 [Chlorella variabilis]	KAI3424920.1 hypothetical protein D9Q98_008304 [Chlorella vulgaris]				
N7.HOG0005078	OG0003371	n0					XP_005842855.1 hypothetical protein CHLNCDRAFT_142545 [Chlorella variabilis]	KAI3424267.1 hypothetical protein D9Q98_009621 [Chlorella vulgaris]				
N7.HOG0005079	OG0003372	n0					XP_005844188.1 hypothetical protein CHLNCDRAFT_32691 [Chlorella variabilis]	KAI3432293.1 hypothetical protein D9Q98_003853 [Chlorella vulgaris]				
N7.HOG0005080	OG0003373	n0					XP_005851302.1 hypothetical protein CHLNCDRAFT_138125_ partial [Chlorella variabilis]	KAI3433390.1 hypothetical protein D9Q98_003206 [Chlorella vulgaris]				
N7.HOG0005081	OG0003374	n0					XP_005851303.1 hypothetical protein CHLNCDRAFT_19370 [Chlorella variabilis]	KAI3433388.1 hypothetical protein D9Q98_003204 [Chlorella vulgaris]				
N7.HOG0005082	OG0003375	n0					XP_005842800.1 hypothetical protein CHLNCDRAFT_13683_ partial [Chlorella variabilis]	KAI3431761.1 hypothetical protein D9Q98_004803 [Chlorella vulgaris], KAI3431763.1 hypothetical protein D9Q98_004805 [Chlorella vulgaris]				
N7.HOG0005083	OG0003376	n0					XP_005845686.1 hypothetical protein CHLNCDRAFT_58544 [Chlorella variabilis]	KAI3424062.1 hypothetical protein D9Q98_009425 [Chlorella vulgaris]				
N7.HOG0005084	OG0003377	n0					XP_005845570.1 hypothetical protein CHLNCDRAFT_25635 [Chlorella variabilis]	KAI3424105.1 hypothetical protein D9Q98_009466 [Chlorella vulgaris]				
N7.HOG0005085	OG0003378	n0					XP_005842843.1 hypothetical protein CHLNCDRAFT_37706 [Chlorella variabilis]	KAI3424260.1 hypothetical protein D9Q98_009614 [Chlorella vulgaris]				
N7.HOG0005086	OG0003379	n0					XP_005851600.1 hypothetical protein CHLNCDRAFT_138128 [Chlorella variabilis]	KAI3433387.1 hypothetical protein D9Q98_003203 [Chlorella vulgaris]				
N7.HOG0005087	OG0003380	n0					XP_005842939.1 hypothetical protein CHLNCDRAFT_10262_ partial [Chlorella variabilis]	KAI3430981.1 hypothetical protein D9Q98_009385 [Chlorella vulgaris]				
N7.HOG0005088	OG0003381	n0					XP_005845116.1 hypothetical protein CHLNCDRAFT_32356 [Chlorella variabilis]	KAI3424915.1 hypothetical protein D9Q98_008299 [Chlorella vulgaris]				
N7.HOG0005089	OG0003382	n0					XP_005848694.1 hypothetical protein CHLNCDRAFT_51582 [Chlorella variabilis]	KAI3427065.1 hypothetical protein D9Q98_007005 [Chlorella vulgaris]				
