Orthogroup	Scenedesmus_NREL	Chlorella_Sorokiniana1602
OG0002274	KAF6255329.1 hypothetical protein COO60DRAFT_232131 [Scenedesmus sp. NREL 46B-D3]	PRW57476.1 SUMO-activating enzyme subunit 1B-1 [Chlorella sorokiniana], PRW57324.1 Cytochrome b-c1 complex subunit 8 [Chlorella sorokiniana]
OG0002275	KAF6260408.1 dynamin-related GTPase [Scenedesmus sp. NREL 46B-D3], KAF6257921.1 P-loop containing nucleoside triphosphate hydrolase protein [Scenedesmus sp. NREL 46B-D3]	PRW39278.1 dynamin-related GTPase isoform A [Chlorella sorokiniana], PRW39279.1 dynamin-related GTPase isoform B [Chlorella sorokiniana]
OG0002276	KAF6254190.1 ATP-dependent DNA helicase Rep [Scenedesmus sp. NREL 46B-D3], KAF6254184.1 P-loop containing nucleoside triphosphate hydrolase protein [Scenedesmus sp. NREL 46B-D3]	PRW20204.1 ATP-dependent DNA helicase isoform B [Chlorella sorokiniana], PRW20205.1 ATP-dependent DNA helicase isoform A [Chlorella sorokiniana], PRW34084.1 leucine rich repeat [Chlorella sorokiniana]
OG0002277	KAF6253358.1 FAD/NAD_P_-binding domain-containing protein [Scenedesmus sp. NREL 46B-D3]	PRW59354.1 FAD NAD_P_-binding domain-containing [Chlorella sorokiniana], PRW59217.1 FAD NAD_P_-binding domain-containing [Chlorella sorokiniana]
OG0002278	KAF6257967.1 P-loop containing nucleoside triphosphate hydrolase protein [Scenedesmus sp. NREL 46B-D3]	PRW58906.1 selenocysteine lyase [Chlorella sorokiniana]
OG0002280	KAF6257456.1 UAA transporter [Scenedesmus sp. NREL 46B-D3]	PRW56310.1 UDP-galactose UDP-glucose transporter 3 [Chlorella sorokiniana]
OG0002281	KAF6251523.1 hypothetical protein COO60DRAFT_1704758 [Scenedesmus sp. NREL 46B-D3]	PRW56253.1 putative ATP-dependent DNA helicase HFM1 isoform A [Chlorella sorokiniana], PRW56254.1 putative ATP-dependent DNA helicase HFM1 isoform B [Chlorella sorokiniana]
OG0002282	KAF6254213.1 thylakoid lumenal protein [Scenedesmus sp. NREL 46B-D3]	PRW59735.1 thylakoid lumenal chloroplastic [Chlorella sorokiniana]
OG0002283	KAF6253280.1 SNF2 family N-terminal domain-containing protein [Scenedesmus sp. NREL 46B-D3], KAF6233694.1 P-loop containing nucleoside triphosphate hydrolase protein [Scenedesmus sp. NREL 46B-D3], KAF6235186.1 SNF2 family N-terminal domain-containing protein [Scenedesmus sp. NREL 46B-D3]	PRW34024.1 helicase-like transcription factor [Chlorella sorokiniana]
OG0002285	KAF6256368.1 UDP-glucose 4-epimerase [Scenedesmus sp. NREL 46B-D3]	PRW56175.1 UDP-glucose 4-epimerase [Chlorella sorokiniana]
OG0002286	KAF6256695.1 hypothetical protein COO60DRAFT_83366 [Scenedesmus sp. NREL 46B-D3], KAF6257543.1 dienelactone hydrolase [Scenedesmus sp. NREL 46B-D3]	PRW56138.1 carboxymethylenebutenolidase-like protein [Chlorella sorokiniana]
OG0002288	KAF6249976.1 hypothetical protein COO60DRAFT_1706278 [Scenedesmus sp. NREL 46B-D3], KAF6250673.1 hypothetical protein COO60DRAFT_1471727 [Scenedesmus sp. NREL 46B-D3]	PRW60234.1 putative E3 ubiquitin- ligase ARI2 isoform X1 [Chlorella sorokiniana]
OG0002289	KAF6252194.1 PLP-dependent transferase [Scenedesmus sp. NREL 46B-D3]	PRW20893.1 8-amino-7-oxononanoate synthase [Chlorella sorokiniana]
OG0002290	KAF6253008.1 Dof domain_ zinc finger-domain-containing protein_ partial [Scenedesmus sp. NREL 46B-D3], KAF6248319.1 Dof domain_ zinc finger-domain-containing protein_ partial [Scenedesmus sp. NREL 46B-D3]	PRW05859.1 dof-like transcription factor [Chlorella sorokiniana]
OG0002291	KAF6262443.1 small rab-related GTPase [Scenedesmus sp. NREL 46B-D3]	PRW18316.1 DNA damage-binding 1 [Chlorella sorokiniana], PRW18403.1 ras-related RABB1c [Chlorella sorokiniana]
OG0002293	KAF6262446.1 hypothetical protein COO60DRAFT_1676044 [Scenedesmus sp. NREL 46B-D3]	PRW57119.1 Magnesium-chelatase subunit [Chlorella sorokiniana], PRW20346.1 Magnesium-chelatase subunit [Chlorella sorokiniana]
OG0002294	KAF6265041.1 Caulimovirus viroplasmin-domain-containing protein [Scenedesmus sp. NREL 46B-D3]	PRW20551.1 ribonuclease H [Chlorella sorokiniana]
OG0002294	KAF6255833.1 ribonuclease H-like domain-containing protein [Scenedesmus sp. NREL 46B-D3]	PRW56580.1 hypothetical protein C2E21_4558 [Chlorella sorokiniana]
OG0002296	KAF6266342.1 hypothetical protein COO60DRAFT_447975 [Scenedesmus sp. NREL 46B-D3], KAF6260382.1 hypothetical protein COO60DRAFT_901250 [Scenedesmus sp. NREL 46B-D3]	PRW58641.1 haloacid dehalogenase-like hydrolase domain-containing protein [Chlorella sorokiniana], PRW20979.1 haloacid dehalogenase-like hydrolase domain-containing protein [Chlorella sorokiniana]
OG0002298	KAF6262809.1 hypothetical protein COO60DRAFT_573156 [Scenedesmus sp. NREL 46B-D3]	PRW21026.1 ligase [Chlorella sorokiniana], PRW21027.1 ligase [Chlorella sorokiniana]
OG0002299	KAF6259083.1 20S proteasome beta subunit A2 [Scenedesmus sp. NREL 46B-D3]	PRW32505.1 proteasome subunit [Chlorella sorokiniana], PRW32504.1 sodium-coupled neutral amino acid transporter 7 [Chlorella sorokiniana]
OG0002301	KAF6247867.1 E1-E2 ATPase-domain-containing protein [Scenedesmus sp. NREL 46B-D3]	PRW61624.1 inactive cadmium zinc-transporting ATPase HMA3 [Chlorella sorokiniana], PRW33119.1 multicopper oxidase [Chlorella sorokiniana], PRW56823.1 ribonuclease T2 [Chlorella sorokiniana]
OG0002302	KAF6258678.1 hypothetical protein COO60DRAFT_1691647 [Scenedesmus sp. NREL 46B-D3]	PRW33145.1 methyltransferase family [Chlorella sorokiniana], PRW61481.1 methyltransferase fkbm family isoform A [Chlorella sorokiniana], PRW61480.1 methyltransferase fkbm family isoform B [Chlorella sorokiniana], PRW60795.1 family methyltransferase [Chlorella sorokiniana]
OG0002303	KAF6258716.1 hypothetical protein COO60DRAFT_1089462 [Scenedesmus sp. NREL 46B-D3]	PRW33159.1 UV radiation resistance-associated protein isoform X1 [Chlorella sorokiniana], PRW33291.1 hypothetical protein C2E21_7760 [Chlorella sorokiniana], PRW33290.1 hypothetical protein C2E21_7760 [Chlorella sorokiniana]
OG0002305	KAF6250823.1 Phospholipase/Carboxylesterase-domain-containing protein [Scenedesmus sp. NREL 46B-D3], KAF6258418.1 Phospholipase/Carboxylesterase-domain-containing protein [Scenedesmus sp. NREL 46B-D3]	PRW33175.1 acyl- thioesterase 1 [Chlorella sorokiniana]
OG0002307	KAF6254203.1 hypothetical protein COO60DRAFT_347427 [Scenedesmus sp. NREL 46B-D3], KAF6253947.1 hypothetical protein COO60DRAFT_366141 [Scenedesmus sp. NREL 46B-D3]	PRW33247.1 hypothetical protein C2E21_7790 [Chlorella sorokiniana], PRW33255.1 hypothetical protein C2E21_7794 [Chlorella sorokiniana]
OG0002308	KAF6259387.1 signal peptide peptidase-like protein [Scenedesmus sp. NREL 46B-D3]	PRW33273.1 signal peptide peptidase [Chlorella sorokiniana]
OG0002311	KAF6252842.1 nucleotide-diphospho-sugar transferase [Scenedesmus sp. NREL 46B-D3], KAF6252844.1 hypothetical protein COO60DRAFT_1704125 [Scenedesmus sp. NREL 46B-D3], KAF6262258.1 hypothetical protein COO60DRAFT_1677084 [Scenedesmus sp. NREL 46B-D3]	PRW56688.1 cellulose synthase [Chlorella sorokiniana], PRW56802.1 cellulose synthase isoform A [Chlorella sorokiniana], PRW56801.1 cellulose synthase isoform B [Chlorella sorokiniana], PRW33536.1 Cellulose synthase [Chlorella sorokiniana]
OG0002312	KAF6251333.1 hypothetical protein COO60DRAFT_635459 [Scenedesmus sp. NREL 46B-D3], KAF6264265.1 hypothetical protein COO60DRAFT_171986 [Scenedesmus sp. NREL 46B-D3], KAF6262167.1 hypothetical protein COO60DRAFT_676903 [Scenedesmus sp. NREL 46B-D3], KAF6250173.1 hypothetical protein COO60DRAFT_905307 [Scenedesmus sp. NREL 46B-D3]	PRW33795.1 Zn-dependent [Chlorella sorokiniana]
OG0002313	KAF6255572.1 hypothetical protein COO60DRAFT_1627481 [Scenedesmus sp. NREL 46B-D3], KAF6264797.1 hypothetical protein COO60DRAFT_1624149 [Scenedesmus sp. NREL 46B-D3], KAF6255570.1 hypothetical protein COO60DRAFT_1641409 [Scenedesmus sp. NREL 46B-D3]	PRW39208.1 transcriptional regulator [Chlorella sorokiniana]
OG0002314	KAF6264713.1 Seleno protein U [Scenedesmus sp. NREL 46B-D3]	PRW39341.1 chloroplast photosystem II-associated 22 kDa [Chlorella sorokiniana]
OG0002316	KAF6260933.1 hypothetical protein COO60DRAFT_1637153 [Scenedesmus sp. NREL 46B-D3], KAF6260936.1 hypothetical protein COO60DRAFT_1700049 [Scenedesmus sp. NREL 46B-D3], KAF6260934.1 hypothetical protein COO60DRAFT_1682485 [Scenedesmus sp. NREL 46B-D3], KAF6260981.1 hypothetical protein COO60DRAFT_1637190 [Scenedesmus sp. NREL 46B-D3], KAF6260983.1 hypothetical protein COO60DRAFT_1637192 [Scenedesmus sp. NREL 46B-D3]	PRW44463.1 T-cell activation mitochondrial [Chlorella sorokiniana]
OG0002317	KAF6251939.1 hypothetical protein COO60DRAFT_1704518 [Scenedesmus sp. NREL 46B-D3]	PRW44629.1 Right handed beta helix region [Chlorella sorokiniana], PRW60490.1 Right handed beta helix region [Chlorella sorokiniana]
OG0002318	KAF6255693.1 kinase-like domain-containing protein [Scenedesmus sp. NREL 46B-D3]	PRW44918.1 CAMK CAMK1 kinase Srk1 isoform B [Chlorella sorokiniana], PRW44919.1 CAMK CAMK1 kinase Srk1 isoform C [Chlorella sorokiniana], PRW44920.1 CAMK CAMK1 kinase Srk1 isoform A [Chlorella sorokiniana]
OG0002320	KAF6254767.1 acyl-CoA N-acyltransferase [Scenedesmus sp. NREL 46B-D3]	PRW45671.1 N-alpha-acetyltransferase 40 [Chlorella sorokiniana], PRW58339.1 tRNA threonylcarbamoyladenosine biosynthesis [Chlorella sorokiniana]
OG0002321	KAF6255825.1 hypothetical protein COO60DRAFT_1532990 [Scenedesmus sp. NREL 46B-D3]	PRW50869.1 glycogen-branching enzyme [Chlorella sorokiniana], PRW51080.1 hypothetical protein C2E21_5510 [Chlorella sorokiniana], PRW45675.1 vegetative cell wall gp1 [Chlorella sorokiniana]
OG0002323	KAF6252313.1 muts domain V-domain-containing protein [Scenedesmus sp. NREL 46B-D3], KAF6252298.1 hypothetical protein COO60DRAFT_1704354 [Scenedesmus sp. NREL 46B-D3], KAF6252300.1 hypothetical protein COO60DRAFT_540731 [Scenedesmus sp. NREL 46B-D3]	PRW51033.1 DNA mismatch repair MSH5 [Chlorella sorokiniana]
OG0002324	KAF6252747.1 hypothetical protein COO60DRAFT_1463541 [Scenedesmus sp. NREL 46B-D3], KAF6261459.1 hypothetical protein COO60DRAFT_1636753 [Scenedesmus sp. NREL 46B-D3]	PRW56774.1 Oxoglutarate iron-dependent oxygenase isoform A [Chlorella sorokiniana], PRW56775.1 Oxoglutarate iron-dependent oxygenase isoform B [Chlorella sorokiniana], PRW56124.1 2OG-Fe_II_ oxygenase family [Chlorella sorokiniana], PRW55927.1 2OG-Fe_II_ oxygenase family [Chlorella sorokiniana]
OG0002325	KAF6262643.1 hypothetical protein COO60DRAFT_601469 [Scenedesmus sp. NREL 46B-D3]	PRW56008.1 hypothetical protein C2E21_5243 [Chlorella sorokiniana]
OG0002325	KAF6261367.1 hypothetical protein COO60DRAFT_782032 [Scenedesmus sp. NREL 46B-D3]	PRW56292.1 Dynamin-like 120 kDa isoform 1 [Chlorella sorokiniana]
OG0002326	KAF6262547.1 hypothetical protein COO60DRAFT_614750 [Scenedesmus sp. NREL 46B-D3], KAF6252852.1 hypothetical protein COO60DRAFT_492785 [Scenedesmus sp. NREL 46B-D3], KAF6259902.1 hypothetical protein COO60DRAFT_944555 [Scenedesmus sp. NREL 46B-D3]	PRW56114.1 DENND6A-like [Chlorella sorokiniana]
OG0002327	KAF6254629.1 glycoside hydrolase [Scenedesmus sp. NREL 46B-D3], KAF6262946.1 glycoside hydrolase superfamily [Scenedesmus sp. NREL 46B-D3], KAF6262814.1 glycoside hydrolase [Scenedesmus sp. NREL 46B-D3]	PRW56160.1 glycoside hydrolase family 13 [Chlorella sorokiniana]
OG0002328	KAF6261969.1 S-adenosyl-L-methionine-dependent methyltransferase [Scenedesmus sp. NREL 46B-D3], KAF6258431.1 hypothetical protein COO60DRAFT_1120138 [Scenedesmus sp. NREL 46B-D3]	PRW56551.1 type III [Chlorella sorokiniana]
OG0002329	KAF6262303.1 hypothetical protein COO60DRAFT_1677178 [Scenedesmus sp. NREL 46B-D3]	PRW57083.1 Swr1 complex bromodomain subunit Brf1 isoform B [Chlorella sorokiniana], PRW57082.1 Swr1 complex bromodomain subunit Brf1 isoform A [Chlorella sorokiniana]
OG0002330	KAF6260870.1 hypothetical protein COO60DRAFT_1700107 [Scenedesmus sp. NREL 46B-D3]	PRW57698.1 RNA recognition motif-containing isoform 1 [Chlorella sorokiniana]
OG0002331	KAF6255031.1 hypothetical protein COO60DRAFT_259290 [Scenedesmus sp. NREL 46B-D3]	PRW58061.1 ribonucleoside-diphosphate reductase small chain isoform C [Chlorella sorokiniana], PRW58062.1 ribonucleoside-diphosphate reductase small chain isoform B [Chlorella sorokiniana]
OG0002332	KAF6256222.1 tyrosine phosphatase-like protein [Scenedesmus sp. NREL 46B-D3]	PRW58097.1 hypothetical protein C2E21_2722 [Chlorella sorokiniana], PRW58096.1 hypothetical protein C2E21_2722 [Chlorella sorokiniana]
OG0002333	KAF6251338.1 Foie gras liver health family 1-domain-containing protein [Scenedesmus sp. NREL 46B-D3]	PRW58338.1 hypothetical protein C2E21_2711 [Chlorella sorokiniana], PRW58531.1 poly-gamma-glutamate biosynthesis [Chlorella sorokiniana]
OG0002334	KAF6263581.1 hypothetical protein COO60DRAFT_1667061 [Scenedesmus sp. NREL 46B-D3], KAF6260258.1 hypothetical protein COO60DRAFT_906930 [Scenedesmus sp. NREL 46B-D3]	PRW58549.1 pre translocase subunit [Chlorella sorokiniana]
OG0002335	KAF6263428.1 hypothetical protein COO60DRAFT_1698844 [Scenedesmus sp. NREL 46B-D3]	PRW58753.1 hypothetical protein C2E21_2067 [Chlorella sorokiniana]
OG0002336	KAF6251629.1 hypothetical protein COO60DRAFT_1644806 [Scenedesmus sp. NREL 46B-D3]	PRW61353.1 hypothetical protein C2E21_0575 [Chlorella sorokiniana], PRW58869.1 hypothetical protein C2E21_2327 [Chlorella sorokiniana]
OG0002339	KAF6256098.1 S-adenosyl-L-methionine-dependent methyltransferase [Scenedesmus sp. NREL 46B-D3]	PRW59252.1 hypothetical protein C2E21_2426 [Chlorella sorokiniana]
OG0002340	KAF6252262.1 hypothetical protein COO60DRAFT_1704373 [Scenedesmus sp. NREL 46B-D3], KAF6250855.1 hypothetical protein COO60DRAFT_1705312 [Scenedesmus sp. NREL 46B-D3], KAF6250856.1 hypothetical protein COO60DRAFT_1645853 [Scenedesmus sp. NREL 46B-D3]	PRW59606.1 kinase [Chlorella sorokiniana]
OG0002341	KAF6258700.1 hypothetical protein COO60DRAFT_1517006 [Scenedesmus sp. NREL 46B-D3], KAF6258699.1 hypothetical protein COO60DRAFT_1088483 [Scenedesmus sp. NREL 46B-D3]	PRW59854.1 Transducin WD40 repeat-like superfamily isoform 2 [Chlorella sorokiniana]
OG0002342	KAF6254253.1 hypothetical protein COO60DRAFT_1703407 [Scenedesmus sp. NREL 46B-D3], KAF6264248.1 hypothetical protein COO60DRAFT_1698474 [Scenedesmus sp. NREL 46B-D3]	PRW60017.1 histone-lysine N-methyltransferase ATX2-like [Chlorella sorokiniana]
OG0002343	KAF6261739.1 protein-tyrosine phosphatase-like protein [Scenedesmus sp. NREL 46B-D3]	PRW60360.1 cysteine-rich surface [Chlorella sorokiniana]
OG0002344	KAF6255204.1 hypothetical protein COO60DRAFT_1536874 [Scenedesmus sp. NREL 46B-D3]	PRW61456.1 U1 small nuclear ribonucleo isoform B [Chlorella sorokiniana], PRW61455.1 U1 small nuclear ribonucleo isoform A [Chlorella sorokiniana]
OG0002366	KAF6258273.1 hypothetical protein COO60DRAFT_1295424 [Scenedesmus sp. NREL 46B-D3]	PRW32553.1 cytoplasmic tRNA 2-thiolation 1 [Chlorella sorokiniana]
OG0002367	KAF6259168.1 hypothetical protein COO60DRAFT_1701000 [Scenedesmus sp. NREL 46B-D3]	PRW57423.1 U3 small nucleolar RNA-associated 6-like protein [Chlorella sorokiniana]
OG0002368	KAF6256877.1 hypothetical protein COO60DRAFT_1640403 [Scenedesmus sp. NREL 46B-D3]	PRW57447.1 Sulfhydryl oxidase 1 [Chlorella sorokiniana], PRW44318.1 protease Do-like 9 [Chlorella sorokiniana]
OG0002369	KAF6263148.1 ABC transporter transmembrane region 2-domain-containing protein [Scenedesmus sp. NREL 46B-D3]	PRW57208.1 ABC transporter D family [Chlorella sorokiniana]
OG0002370	KAF6263628.1 26S proteasome regulatory complex [Scenedesmus sp. NREL 46B-D3]	PRW20641.1 26S proteasome non-ATPase regulatory subunit 11-like protein [Chlorella sorokiniana]
OG0002371	KAF6248551.1 hypothetical protein COO60DRAFT_1300135 [Scenedesmus sp. NREL 46B-D3]	PRW44611.1 Elongator complex 3 [Chlorella sorokiniana]
OG0002372	KAF6258181.1 soluble starch synthase [Scenedesmus sp. NREL 46B-D3]	PRW33651.1 soluble starch synthase [Chlorella sorokiniana]
OG0002374	KAF6258891.1 glycosyl transferase family 4-domain-containing protein [Scenedesmus sp. NREL 46B-D3]	PRW20764.1 UDP-N-acetylglucosamine--dolichyl-phosphate N-acetylglucosaminephosphotransferase [Chlorella sorokiniana]
OG0002375	KAF6258874.1 ubiE/COQ5 methyltransferase family-domain-containing protein [Scenedesmus sp. NREL 46B-D3]	PRW57174.1 ubiquinone menaquinone biosynthesis methyltransferase [Chlorella sorokiniana]
OG0002377	KAF6258633.1 hypothetical protein COO60DRAFT_1701277 [Scenedesmus sp. NREL 46B-D3]	PRW20621.1 1-acyl-sn-glycerol-3-phosphate acyltransferase chloroplastic [Chlorella sorokiniana]
OG0002378	KAF6257239.1 hypothetical protein COO60DRAFT_1640076 [Scenedesmus sp. NREL 46B-D3]	PRW57042.1 Poly_A_ RNA polymerase cid1 [Chlorella sorokiniana]
OG0002379	KAF6250936.1 chaperonin complex component [Scenedesmus sp. NREL 46B-D3]	PRW05817.1 T-complex 1 subunit alpha [Chlorella sorokiniana]
OG0002380	KAF6254441.1 hypothetical protein COO60DRAFT_1541035 [Scenedesmus sp. NREL 46B-D3]	PRW56942.1 supervillin isoform X3 [Chlorella sorokiniana]
OG0002381	KAF6253020.1 hypothetical protein COO60DRAFT_1549574 [Scenedesmus sp. NREL 46B-D3]	PRW56916.1 DNA polymerase I chloroplastic mitochondrial [Chlorella sorokiniana]
OG0002382	KAF6253497.1 LMBR1-like membrane protein-domain-containing protein [Scenedesmus sp. NREL 46B-D3]	PRW57475.1 LMBR1 domain-containing 2 [Chlorella sorokiniana]
OG0002383	KAF6258148.1 hypothetical protein COO60DRAFT_1701501 [Scenedesmus sp. NREL 46B-D3]	PRW57483.1 serine arginine repetitive matrix 1 isoform X1 [Chlorella sorokiniana]
OG0002384	KAF6251975.1 hypothetical protein COO60DRAFT_1704507 [Scenedesmus sp. NREL 46B-D3]	PRW57224.1 mitochondrial isoform X1 [Chlorella sorokiniana]
OG0002385	KAF6263110.1 thiamine diphosphate-binding protein [Scenedesmus sp. NREL 46B-D3]	PRW61267.1 pyruvate dehydrogenase E1 component subunit alpha- chloroplastic-like [Chlorella sorokiniana]
OG0002386	KAF6262128.1 vacuolar ATP synthase_ subunit A [Scenedesmus sp. NREL 46B-D3]	PRW61196.1 V-type proton ATPase catalytic subunit A [Chlorella sorokiniana]
OG0002387	KAF6260230.1 Phytochelatin synthase-domain-containing protein [Scenedesmus sp. NREL 46B-D3], KAF6260231.1 Phytochelatin synthase-domain-containing protein [Scenedesmus sp. NREL 46B-D3]	PRW61025.1 Glutathione gamma-glutamylcysteinyltransferase 1 [Chlorella sorokiniana]
OG0002388	KAF6261609.1 60Kd inner membrane protein-domain-containing protein [Scenedesmus sp. NREL 46B-D3]	PRW61217.1 inner membrane PPF- chloroplastic-like [Chlorella sorokiniana]
OG0002390	KAF6258987.1 kinase-like domain-containing protein [Scenedesmus sp. NREL 46B-D3]	PRW61454.1 SCY1 2 [Chlorella sorokiniana]
OG0002391	KAF6260914.1 metal-dependent protein hydrolase [Scenedesmus sp. NREL 46B-D3]	PRW61099.1 UPF0160 -like [Chlorella sorokiniana]
OG0002392	KAF6256050.1 zeta-cop_ subunit of COP-I complex [Scenedesmus sp. NREL 46B-D3]	PRW57894.1 zeta- subunit of COP-I complex [Chlorella sorokiniana]
OG0002393	KAF6254999.1 mitosis protein DIM1-domain-containing protein [Scenedesmus sp. NREL 46B-D3], KAF6254595.1 mitosis protein DIM1-domain-containing protein [Scenedesmus sp. NREL 46B-D3]	PRW61084.1 thioredoxin YLS8 [Chlorella sorokiniana]
OG0002395	KAF6264977.1 P-loop containing nucleoside triphosphate hydrolase protein [Scenedesmus sp. NREL 46B-D3], KAF6264975.1 hypothetical protein COO60DRAFT_1186230 [Scenedesmus sp. NREL 46B-D3]	PRW39069.1 DNA-binding SMUBP-2 isoform B [Chlorella sorokiniana], PRW39070.1 DNA-binding SMUBP-2 isoform C [Chlorella sorokiniana], PRW39071.1 DNA-binding SMUBP-2 isoform A [Chlorella sorokiniana]
OG0002396	KAF6259328.1 hypothetical protein COO60DRAFT_1700862 [Scenedesmus sp. NREL 46B-D3]	PRW61192.1 abnormal spindle-like microcephaly-associated [Chlorella sorokiniana]
OG0002397	KAF6259638.1 hypothetical protein COO60DRAFT_988210 [Scenedesmus sp. NREL 46B-D3]	PRW61579.1 RNA-binding 45 isoform X1 [Chlorella sorokiniana]
OG0002398	KAF6253835.1 photosystem II biogenesis protein Psp29 [Scenedesmus sp. NREL 46B-D3]	PRW58000.1 THYLAKOID chloroplastic [Chlorella sorokiniana]
OG0002399	KAF6264666.1 rab-GTPase-TBC domain-containing protein [Scenedesmus sp. NREL 46B-D3]	PRW39123.1 TBC1 domain family member 13 [Chlorella sorokiniana]
OG0002400	KAF6264856.1 hypothetical protein COO60DRAFT_1481147 [Scenedesmus sp. NREL 46B-D3]	PRW57876.1 zinc finger CCCH domain-containing 13-like [Chlorella sorokiniana]
OG0002401	KAF6254714.1 diacylglycerol kinase accessory domain-containing protein [Scenedesmus sp. NREL 46B-D3], KAF6250393.1 diacylglycerol kinase accessory domain-containing protein [Scenedesmus sp. NREL 46B-D3]	PRW61582.1 Cytochrome b-c1 complex subunit Rieske- mitochondrial [Chlorella sorokiniana]
