Orthogroup	Chlorella_Sorokiniana1602	Scenedesmus_NREL
OG0001782	PRW61586.1 HGH1-like protein [Chlorella sorokiniana]	KAF6255311.1 hypothetical protein COO60DRAFT_1641647 [Scenedesmus sp. NREL 46B-D3], KAF6255309.1 glycoside hydrolase superfamily [Scenedesmus sp. NREL 46B-D3]
OG0001783	PRW59520.1 phosphoribosylaminoimidazole chloroplastic [Chlorella sorokiniana]	KAF6260325.1 AIR carboxylase-domain-containing protein [Scenedesmus sp. NREL 46B-D3]
OG0001784	PRW33972.1 deoxyribodipyrimidine photolyase isoform C [Chlorella sorokiniana], PRW33974.1 deoxyribodipyrimidine photolyase isoform A [Chlorella sorokiniana], PRW33973.1 deoxyribodipyrimidine photolyase isoform B [Chlorella sorokiniana]	KAF6257981.1 Alpha/Beta hydrolase protein [Scenedesmus sp. NREL 46B-D3]
OG0001785	PRW57008.1 vacuolar sorting-associated 53 A [Chlorella sorokiniana]	KAF6265060.1 subunit of GARP complex [Scenedesmus sp. NREL 46B-D3]
OG0001786	PRW05786.1 26S proteasome non-ATPase regulatory subunit 14-like protein [Chlorella sorokiniana]	KAF6262307.1 26S proteasome regulatory complex [Scenedesmus sp. NREL 46B-D3], KAF6246113.1 26S proteasome non-ATPase regulatory subunit 14 [Scenedesmus sp. NREL 46B-D3]
OG0001787	PRW59523.1 phenylalanine hydroxylase [Chlorella sorokiniana]	KAF6264826.1 Biopterin-dependent aromatic amino acid hydroxylase-domain-containing protein [Scenedesmus sp. NREL 46B-D3]
OG0001788	PRW44555.1 J domain-containing spf31 [Chlorella sorokiniana]	KAF6257549.1 molecular chaperone [Scenedesmus sp. NREL 46B-D3]
OG0001789	PRW57230.1 light-harvesting of photosystem I [Chlorella sorokiniana]	KAF6257240.1 light-harvesting protein of photosystem I [Scenedesmus sp. NREL 46B-D3]
OG0001790	PRW57449.1 coatomer subunit gamma [Chlorella sorokiniana]	KAF6259142.1 adaptin N terminal region-domain-containing protein [Scenedesmus sp. NREL 46B-D3]
OG0001791	PRW44447.1 cathepsin [Chlorella sorokiniana]	KAF6258905.1 hypothetical protein COO60DRAFT_1066760 [Scenedesmus sp. NREL 46B-D3]
OG0001792	PRW60958.1 50S ribosomal L1 [Chlorella sorokiniana]	KAF6254416.1 plastid ribosomal protein L1 [Scenedesmus sp. NREL 46B-D3]
OG0001793	PRW05800.1 hypothetical protein C2E21_9561 [Chlorella sorokiniana], PRW05799.1 hypothetical protein C2E21_9561 [Chlorella sorokiniana]	KAF6258302.1 hypothetical protein COO60DRAFT_1131931 [Scenedesmus sp. NREL 46B-D3]
OG0001794	PRW56974.1 Eukaryotic translation initiation factor 3 subunit G [Chlorella sorokiniana]	KAF6257203.1 hypothetical protein COO60DRAFT_1525063 [Scenedesmus sp. NREL 46B-D3]
OG0001795	PRW05776.1 L-galactose dehydrogenase [Chlorella sorokiniana]	KAF6257021.1 NADP-dependent oxidoreductase domain-containing protein [Scenedesmus sp. NREL 46B-D3]
OG0001796	PRW60417.1 WW domain-containing isoform 1 isoform B [Chlorella sorokiniana], PRW60416.1 WW domain-containing isoform 1 isoform A [Chlorella sorokiniana]	KAF6242296.1 hypothetical protein COO60DRAFT_206496 [Scenedesmus sp. NREL 46B-D3]
OG0001797	PRW61195.1 phosphoenolpyruvate carboxylase [Chlorella sorokiniana]	KAF6260905.1 PEPCase 1 [Scenedesmus sp. NREL 46B-D3]
OG0001798	PRW33168.1 hypothetical protein C2E21_7814 [Chlorella sorokiniana], PRW33311.1 methyltransferase 2 [Chlorella sorokiniana]	KAF6256567.1 MT-A70-domain-containing protein [Scenedesmus sp. NREL 46B-D3]
OG0001799	PRW61171.1 chorismate synthase [Chlorella sorokiniana]	KAF6262641.1 chorismate synthase [Scenedesmus sp. NREL 46B-D3]
OG0001800	PRW58492.1 replication factor C subunit 1 [Chlorella sorokiniana]	KAF6253007.1 replication factor RFC1 C terminal domain-containing protein [Scenedesmus sp. NREL 46B-D3], KAF6248320.1 hypothetical protein COO60DRAFT_1100210 [Scenedesmus sp. NREL 46B-D3], KAF6258934.1 hypothetical protein COO60DRAFT_1068168 [Scenedesmus sp. NREL 46B-D3]
OG0001801	PRW57303.1 tobamovirus multiplication 1-like [Chlorella sorokiniana]	KAF6258944.1 DUF1084-domain-containing protein [Scenedesmus sp. NREL 46B-D3]
OG0001802	PRW57989.1 hypothetical protein C2E21_3468 [Chlorella sorokiniana]	KAF6254058.1 DNA repair REX1-B-domain-containing protein [Scenedesmus sp. NREL 46B-D3]
OG0001803	PRW59407.1 50S ribosomal L25 [Chlorella sorokiniana]	KAF6251443.1 hypothetical protein COO60DRAFT_1628939 [Scenedesmus sp. NREL 46B-D3], KAF6250542.1 hypothetical protein COO60DRAFT_1681808 [Scenedesmus sp. NREL 46B-D3]
OG0001804	PRW58334.1 DNA mismatch repair MSH3 [Chlorella sorokiniana]	KAF6262978.1 muts domain V-domain-containing protein [Scenedesmus sp. NREL 46B-D3], KAF6259035.1 hypothetical protein COO60DRAFT_1051060 [Scenedesmus sp. NREL 46B-D3], KAF6259034.1 DNA mismatch repair protein MutS [Scenedesmus sp. NREL 46B-D3]
OG0001805	PRW57117.1 bifunctional riboflavin biosynthesis RIBA chloroplastic-like [Chlorella sorokiniana]	KAF6258072.1 3_4-dihydroxy-2-butanone 4-phosphate synthase-domain-containing protein [Scenedesmus sp. NREL 46B-D3]
OG0001806	PRW61534.1 ATP-binding cassette superfamily [Chlorella sorokiniana]	KAF6265628.1 hypothetical protein COO60DRAFT_1697655 [Scenedesmus sp. NREL 46B-D3]
OG0001807	PRW61322.1 GBSSIa [Chlorella sorokiniana]	KAF6260456.1 starch synthase catalytic domain-containing protein [Scenedesmus sp. NREL 46B-D3], KAF6260455.1 hypothetical protein COO60DRAFT_1269435 [Scenedesmus sp. NREL 46B-D3]
OG0001809	PRW61067.1 glutamyl chloroplastic [Chlorella sorokiniana]	KAF6253195.1 alpha/beta-hydrolase [Scenedesmus sp. NREL 46B-D3], KAF6251540.1 hypothetical protein COO60DRAFT_1704752 [Scenedesmus sp. NREL 46B-D3]
OG0001810	PRW59206.1 embryonic stem cell-specific 5-hydroxymethylcytosine-binding -like [Chlorella sorokiniana]	KAF6263248.1 hypothetical protein COO60DRAFT_486492 [Scenedesmus sp. NREL 46B-D3], KAF6263249.1 hypothetical protein COO60DRAFT_486587 [Scenedesmus sp. NREL 46B-D3]
OG0001811	PRW59325.1 Oligoxyloglucan reducing end-specific cellobiohydrolase [Chlorella sorokiniana]	KAF6255441.1 hypothetical protein COO60DRAFT_1702838 [Scenedesmus sp. NREL 46B-D3]
OG0001812	PRW57265.1 coatomer subunit beta-1 [Chlorella sorokiniana]	KAF6255868.1 coatomer subunit beta [Scenedesmus sp. NREL 46B-D3]
OG0001813	PRW57266.1 phenylalanine--tRNA chloroplastic mitochondrial [Chlorella sorokiniana]	KAF6256936.1 hypothetical protein COO60DRAFT_1471060 [Scenedesmus sp. NREL 46B-D3]
OG0001814	PRW58181.1 hypothetical protein C2E21_3251 [Chlorella sorokiniana], PRW58643.1 hypothetical protein C2E21_3250 [Chlorella sorokiniana]	KAF6254478.1 hypothetical protein COO60DRAFT_1540857 [Scenedesmus sp. NREL 46B-D3], KAF6254479.1 hypothetical protein COO60DRAFT_318071 [Scenedesmus sp. NREL 46B-D3], KAF6265351.1 hypothetical protein COO60DRAFT_1041021 [Scenedesmus sp. NREL 46B-D3]
OG0001815	PRW39212.1 non-histone chromosomal 6 [Chlorella sorokiniana]	KAF6256269.1 high mobility group box domain-containing protein [Scenedesmus sp. NREL 46B-D3], KAF6257299.1 high mobility group box domain-containing protein [Scenedesmus sp. NREL 46B-D3]
OG0001816	PRW61039.1 hypothetical protein C2E21_0196 [Chlorella sorokiniana]	KAF6255274.1 hypothetical protein COO60DRAFT_1641688 [Scenedesmus sp. NREL 46B-D3]
OG0001817	PRW57090.1 sorting nexin 1 [Chlorella sorokiniana]	KAF6249276.1 Phox homologous domain-containing protein_ partial [Scenedesmus sp. NREL 46B-D3], KAF6250693.1 Vps5 C terminal like-domain-containing protein_ partial [Scenedesmus sp. NREL 46B-D3]
OG0001818	PRW56663.1 60S acidic ribosomal P0 [Chlorella sorokiniana]	KAF6253041.1 60s acidic ribosomal protein-domain-containing protein [Scenedesmus sp. NREL 46B-D3]
OG0001819	PRW57686.1 selenium binding [Chlorella sorokiniana]	KAF6260448.1 selenium binding protein [Scenedesmus sp. NREL 46B-D3]
OG0001820	PRW58082.1 strawberry notch-like protein 1-like [Chlorella sorokiniana]	KAF6265497.1 hypothetical protein COO60DRAFT_1623874 [Scenedesmus sp. NREL 46B-D3]
OG0001821	PRW59996.1 serine threonine- phosphatase BSL3 [Chlorella sorokiniana]	KAF6266692.1 Metallo-dependent phosphatase-like protein [Scenedesmus sp. NREL 46B-D3]
OG0001822	PRW45500.1 ATP-dependent DNA helicase 2 subunit KU70 isoform X1 [Chlorella sorokiniana]	KAF6256975.1 SPOC like C-terminal domain-containing protein [Scenedesmus sp. NREL 46B-D3]
OG0001823	PRW60216.1 putative sodium-coupled neutral amino acid transporter 6 [Chlorella sorokiniana]	KAF6252785.1 transmembrane amino acid transporter protein-domain-containing protein [Scenedesmus sp. NREL 46B-D3], KAF6236268.1 transmembrane amino acid transporter protein-domain-containing protein [Scenedesmus sp. NREL 46B-D3], KAF6250792.1 transmembrane amino acid transporter protein-domain-containing protein_ partial [Scenedesmus sp. NREL 46B-D3]
OG0001824	PRW56403.1 methionine aminopeptidase 2B-like [Chlorella sorokiniana]	KAF6263737.1 peptidase M24_ structural domain-containing protein [Scenedesmus sp. NREL 46B-D3]
OG0001825	PRW59738.1 Acyl-coenzyme A oxidase peroxisomal [Chlorella sorokiniana]	KAF6255883.1 acyl-CoA dehydrogenase/oxidase [Scenedesmus sp. NREL 46B-D3], KAF6251931.1 acyl-CoA dehydrogenase/oxidase [Scenedesmus sp. NREL 46B-D3]
OG0001826	PRW56475.1 T-complex 1 subunit theta [Chlorella sorokiniana]	KAF6249501.1 chaperonin subunit 8 theta [Scenedesmus sp. NREL 46B-D3]
OG0001827	PRW33229.1 Guanylate kinase [Chlorella sorokiniana]	KAF6263048.1 Alpha/Beta hydrolase protein [Scenedesmus sp. NREL 46B-D3], KAF6259164.1 P-loop containing nucleoside triphosphate hydrolase protein [Scenedesmus sp. NREL 46B-D3]
OG0001828	PRW59813.1 CUGBP Elav-like family member 2 isoform X2 [Chlorella sorokiniana]	KAF6253075.1 hypothetical protein COO60DRAFT_1297565 [Scenedesmus sp. NREL 46B-D3], KAF6253074.1 hypothetical protein COO60DRAFT_1703970 [Scenedesmus sp. NREL 46B-D3]
OG0001829	PRW33844.1 vacuolar proton ATPase a3-like [Chlorella sorokiniana]	KAF6256345.1 V-type ATPase_ V0 complex_ 116kDa subunit family [Scenedesmus sp. NREL 46B-D3]
OG0001830	PRW59592.1 3-deoxy-D-arabino-heptulosonate 7-phosphate synthetase [Chlorella sorokiniana]	KAF6256568.1 DAHP synthetase [Scenedesmus sp. NREL 46B-D3]
OG0001831	PRW57840.1 serine--tRNA ligase [Chlorella sorokiniana]	KAF6263841.1 seryl-tRNA synthetase [Scenedesmus sp. NREL 46B-D3]
OG0001832	PRW20907.1 bifunctional dethiobiotin synthetase 7_8-diamino-pelargonic acid mitochondrial [Chlorella sorokiniana]	KAF6255654.1 pyridoxal phosphate-dependent transferase [Scenedesmus sp. NREL 46B-D3]
OG0001833	PRW33169.1 hypothetical protein C2E21_7839 [Chlorella sorokiniana]	KAF6260026.1 hypothetical protein COO60DRAFT_1269723 [Scenedesmus sp. NREL 46B-D3]
OG0001834	PRW39296.1 B3 domain-containing transcription repressor VAL1-like [Chlorella sorokiniana]	KAF6262566.1 DNA-binding pseudobarrel-protein domain-containing protein-containing protein [Scenedesmus sp. NREL 46B-D3]
OG0001835	PRW33253.1 WD repeat and HMG-box DNA-binding 1 [Chlorella sorokiniana]	KAF6251348.1 WD40-repeat-containing domain protein [Scenedesmus sp. NREL 46B-D3]
OG0001836	PRW44883.1 GCN5 family acetyltransferase [Chlorella sorokiniana], PRW57650.1 GNAT family N-acetyltransferase [Chlorella sorokiniana], PRW33663.1 GNAT family N-acetyltransferase [Chlorella sorokiniana]	KAF6251555.1 hypothetical protein COO60DRAFT_607850 [Scenedesmus sp. NREL 46B-D3]
OG0001837	PRW32576.1 AICARFT IMPCHase bienzyme family [Chlorella sorokiniana]	KAF6256206.1 AICARFT/IMPCHase bienzyme-domain-containing protein [Scenedesmus sp. NREL 46B-D3]
OG0001838	PRW61435.1 pre-rRNA-processing TSR1-like protein [Chlorella sorokiniana]	KAF6265681.1 hypothetical protein COO60DRAFT_867682 [Scenedesmus sp. NREL 46B-D3]
OG0001839	PRW59486.1 Prolyl endopeptidase [Chlorella sorokiniana]	KAF6260594.1 ligand-effect modulator 3 family [Scenedesmus sp. NREL 46B-D3]
OG0001840	PRW56087.1 NAD-dependent aldehyde dehydrogenase [Chlorella sorokiniana], PRW57242.1 NAD-dependent aldehyde dehydrogenase [Chlorella sorokiniana]	KAF6243418.1 kinase-like domain-containing protein [Scenedesmus sp. NREL 46B-D3]
OG0001841	PRW33209.1 ABC transporter F family member 5 [Chlorella sorokiniana]	KAF6252209.1 P-loop containing nucleoside triphosphate hydrolase protein [Scenedesmus sp. NREL 46B-D3]
OG0001842	PRW56938.1 acyl-ACP thioesterase [Chlorella sorokiniana]	KAF6251288.1 acyl-ACP thioesterase-domain-containing protein [Scenedesmus sp. NREL 46B-D3]
OG0001843	PRW57397.1 eukaryotic translation initiation factor 2 subunit gamma-like [Chlorella sorokiniana]	KAF6264312.1 eukaryotic translation initiation factor 2 gamma [Scenedesmus sp. NREL 46B-D3]
OG0001844	PRW55921.1 pyrroline-5-carboxylate reductase [Chlorella sorokiniana]	KAF6257911.1 pyrroline-5-carboxylate reductase [Scenedesmus sp. NREL 46B-D3], KAF6241928.1 pyrroline-5-carboxylate reductase [Scenedesmus sp. NREL 46B-D3]
OG0001845	PRW55917.1 N6-adenosine-methyltransferase 70 kDa subunit [Chlorella sorokiniana]	KAF6255581.1 hypothetical protein COO60DRAFT_199906 [Scenedesmus sp. NREL 46B-D3]
OG0001846	PRW57257.1 DNA-directed RNA polymerase III subunit RPC8 [Chlorella sorokiniana]	KAF6262451.1 RNA polymerase III subunit Rpc25-domain-containing protein [Scenedesmus sp. NREL 46B-D3], KAF6262421.1 hypothetical protein COO60DRAFT_1676006 [Scenedesmus sp. NREL 46B-D3]
OG0001847	PRW61345.1 transport Sec61 subunit alpha-like [Chlorella sorokiniana]	KAF6266544.1 SecY subunit domain-containing protein [Scenedesmus sp. NREL 46B-D3]
OG0001848	PRW32495.1 FAB FYVE-domain PI-3_4-kinase [Chlorella sorokiniana]	KAF6260564.1 hypothetical protein COO60DRAFT_884278_ partial [Scenedesmus sp. NREL 46B-D3]
OG0001849	PRW20710.1 Protochlorophyllide chloroplastic [Chlorella sorokiniana]	KAF6264825.1 Protochlorophyllide reductase_ chloroplastic [Scenedesmus sp. NREL 46B-D3]
OG0001850	PRW20643.1 DEAD-box ATP-dependent RNA helicase 18 [Chlorella sorokiniana]	KAF6254260.1 DEAD-domain-containing protein [Scenedesmus sp. NREL 46B-D3]
OG0001851	PRW21090.1 methionine-tRNA ligase [Chlorella sorokiniana], PRW21084.1 putative methionine--tRNA ligase [Chlorella sorokiniana]	KAF6255958.1 tRNA synthetases class I _M_-domain-containing protein [Scenedesmus sp. NREL 46B-D3]
OG0001852	PRW56115.1 Nuclear control of ATPase [Chlorella sorokiniana]	KAF6254886.1 Neutral/alkaline non-lysosomal ceramidase-domain-containing protein [Scenedesmus sp. NREL 46B-D3]
OG0001854	PRW56097.1 small ubiquitin-related modifier 1-like [Chlorella sorokiniana]	KAF6265728.1 small ubiquitin-like modifier 1 [Scenedesmus sp. NREL 46B-D3]
OG0001855	PRW56016.1 Splicing factor 3B subunit 4 [Chlorella sorokiniana]	KAF6252750.1 hypothetical protein COO60DRAFT_1551587 [Scenedesmus sp. NREL 46B-D3]
OG0001856	PRW20763.1 uracil phosphoribosyltransferase [Chlorella sorokiniana]	KAF6259928.1 uracil phosphoribosyltransferase-domain-containing protein [Scenedesmus sp. NREL 46B-D3]
OG0001857	PRW60009.1 GTP-binding nuclear Ran [Chlorella sorokiniana]	KAF6264935.1 ran-like small GTPase [Scenedesmus sp. NREL 46B-D3]
OG0001858	PRW45027.1 60S ribosomal L8 [Chlorella sorokiniana]	KAF6255062.1 component of cytosolic 80S ribosome and 60S large subunit [Scenedesmus sp. NREL 46B-D3]
OG0001859	PRW44999.1 DNA-directed primase polymerase isoform X1 isoform A [Chlorella sorokiniana], PRW44998.1 DNA-directed primase polymerase isoform X1 isoform B [Chlorella sorokiniana]	KAF6261704.1 hypothetical protein COO60DRAFT_1699647 [Scenedesmus sp. NREL 46B-D3]
OG0001860	PRW44926.1 putative phenylalanine--tRNA ligase alpha subunit [Chlorella sorokiniana]	KAF6264537.1 tRNA synthetases class II core domain _F_-domain-containing protein [Scenedesmus sp. NREL 46B-D3]
OG0001861	PRW44911.1 GMP synthase [glutamine-hydrolyzing] [Chlorella sorokiniana]	KAF6256691.1 hypothetical protein COO60DRAFT_1622288 [Scenedesmus sp. NREL 46B-D3]
OG0001862	PRW45216.1 transport yif1 [Chlorella sorokiniana]	KAF6257795.1 YIF1-domain-containing protein [Scenedesmus sp. NREL 46B-D3]
OG0001863	PRW45270.1 SEC1 family transport SLY1 [Chlorella sorokiniana]	KAF6261374.1 SM/Sec1-family protein [Scenedesmus sp. NREL 46B-D3]
OG0001864	PRW45066.1 tRNA wybutosine-synthesizing 4 [Chlorella sorokiniana]	KAF6261105.1 S-adenosyl-L-methionine-dependent methyltransferase [Scenedesmus sp. NREL 46B-D3]
OG0001865	PRW45177.1 UDP-glucose pyrophosphorylase [Chlorella sorokiniana]	KAF6255969.1 UDP-glucose pyrophosphorylase [Scenedesmus sp. NREL 46B-D3]
OG0001866	PRW57927.1 importin beta-like SAD2 [Chlorella sorokiniana]	KAF6256068.1 armadillo-type protein [Scenedesmus sp. NREL 46B-D3]
OG0001867	PRW44841.1 putative complex I intermediate-associated 30 [Chlorella sorokiniana]	KAF6262544.1 complex I intermediate-associated protein 30-domain-containing protein [Scenedesmus sp. NREL 46B-D3]
OG0001868	PRW61271.1 vacuolar sorting-associated 18-like protein [Chlorella sorokiniana]	KAF6254074.1 Pep3/Vps18/deep orange family-domain-containing protein [Scenedesmus sp. NREL 46B-D3]
OG0001870	PRW50849.1 CAS1 domain-containing 1 [Chlorella sorokiniana]	KAF6260966.1 10 TM acyl transferase domain found in Cas1p-domain-containing protein [Scenedesmus sp. NREL 46B-D3]
OG0001872	PRW60513.1 Cytochrome b6-f complex iron-sulfur chloroplastic [Chlorella sorokiniana], PRW50973.1 cytochrome b6 f complex iron-sulfur chloroplast precursor [Chlorella sorokiniana]	KAF6261920.1 cytochrome b6-f complex iron-sulfur subunit_ chloroplastic [Scenedesmus sp. NREL 46B-D3]
OG0001873	PRW60219.1 hypothetical protein C2E21_1074 [Chlorella sorokiniana]	KAF6251091.1 hypothetical protein COO60DRAFT_1563392 [Scenedesmus sp. NREL 46B-D3]
OG0001874	PRW60671.1 Alcohol dehydrogenase class-3 [Chlorella sorokiniana]	KAF6259627.1 chaperonin 10-like protein [Scenedesmus sp. NREL 46B-D3]
OG0001875	PRW45133.1 Eukaryotic translation initiation factor 3 subunit J [Chlorella sorokiniana]	KAF6254860.1 eukaryotic translation initiation factor 3-like protein [Scenedesmus sp. NREL 46B-D3], KAF6257654.1 eukaryotic translation initiation factor 3-like protein [Scenedesmus sp. NREL 46B-D3]
OG0001876	PRW60328.1 Malate dehydrogenase [NADP] chloroplastic [Chlorella sorokiniana]	KAF6251988.1 lactate dehydrogenase/glycoside hydrolase [Scenedesmus sp. NREL 46B-D3], KAF6263678.1 lactate dehydrogenase/glycoside hydrolase [Scenedesmus sp. NREL 46B-D3]
OG0001877	PRW20855.1 glyoxal reductase [Chlorella sorokiniana]	KAF6262881.1 NADP-dependent oxidoreductase domain-containing protein [Scenedesmus sp. NREL 46B-D3]
OG0001878	PRW60728.1 CTD small phosphatase 2 [Chlorella sorokiniana]	KAF6263013.1 HAD-like domain-containing protein [Scenedesmus sp. NREL 46B-D3]
OG0001879	PRW45074.1 4-hydroxy-3-methylbut-2-enyl diphosphate reductase [Chlorella sorokiniana]	KAF6253015.1 4-hydroxy-3-methylbut-2-enyl diphosphate reductase [Scenedesmus sp. NREL 46B-D3]
OG0001880	PRW59805.1 ubiquitin carboxyl-terminal hydrolase 6 [Chlorella sorokiniana]	KAF6258482.1 hypothetical protein COO60DRAFT_1284549 [Scenedesmus sp. NREL 46B-D3]
OG0001881	PRW45244.1 ABC transporter _ISS_ isoform B [Chlorella sorokiniana], PRW45243.1 ABC transporter _ISS_ isoform A [Chlorella sorokiniana], PRW45242.1 ABC transporter _ISS_ isoform C [Chlorella sorokiniana]	KAF6261286.1 P-loop containing nucleoside triphosphate hydrolase protein [Scenedesmus sp. NREL 46B-D3]
OG0001882	PRW60817.1 pyridoxine biosynthesis isoform A [Chlorella sorokiniana], PRW60818.1 pyridoxine biosynthesis isoform B [Chlorella sorokiniana]	KAF6266563.1 SOR/SNZ family-domain-containing protein [Scenedesmus sp. NREL 46B-D3]
OG0001883	PRW45076.1 Eukaryotic translation initiation factor 3 subunit I [Chlorella sorokiniana]	KAF6254103.1 eukaryotic initiation factor [Scenedesmus sp. NREL 46B-D3]
OG0001884	PRW20832.1 Glycine-rich 2 [Chlorella sorokiniana]	KAF6262179.1 nucleic acid binding protein [Scenedesmus sp. NREL 46B-D3]
OG0001885	PRW44927.1 60S ribosomal L3 [Chlorella sorokiniana]	KAF6261956.1 translation protein [Scenedesmus sp. NREL 46B-D3]
OG0001886	PRW39206.1 ARM repeat-containing [Chlorella sorokiniana]	KAF6244114.1 armadillo-type protein [Scenedesmus sp. NREL 46B-D3]
OG0001887	PRW39352.1 vacuolar sorting-associated 22-like protein 1 [Chlorella sorokiniana]	KAF6261148.1 subunit of ESCRT-II complex [Scenedesmus sp. NREL 46B-D3]
OG0001888	PRW50858.1 26S proteasome non-ATPase regulatory subunit 12 [Chlorella sorokiniana]	KAF6257475.1 putative 26S proteasome regulatory subunit [Scenedesmus sp. NREL 46B-D3]
OG0001889	PRW33638.1 hypothetical protein C2E21_7673 [Chlorella sorokiniana]	KAF6251946.1 PMSR-domain-containing protein [Scenedesmus sp. NREL 46B-D3]
OG0001890	PRW60955.1 phosphatase methylesterase 1 [Chlorella sorokiniana]	KAF6253011.1 hypothetical protein COO60DRAFT_476829 [Scenedesmus sp. NREL 46B-D3], KAF6248317.1 Alpha/Beta hydrolase protein [Scenedesmus sp. NREL 46B-D3]
OG0001891	PRW57010.1 hypothetical protein C2E21_4042 [Chlorella sorokiniana]	KAF6265565.1 hypothetical protein COO60DRAFT_1697629 [Scenedesmus sp. NREL 46B-D3]
OG0001892	PRW50821.1 Fanconi anemia group J [Chlorella sorokiniana]	KAF6265391.1 helicase C-terminal domain-containing protein [Scenedesmus sp. NREL 46B-D3]
